"AnimalID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
13954,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,3,4
13957,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
13960,4,4,4,4,4,4,4,4,4,2,4,1,1,1,3,1,3,4,4
13965,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
13966,4,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,4,4,4
13967,4,4,4,4,4,4,4,4,4,2,1,4,1,4,4,4,4,4,4
13968,4,4,4,4,4,4,4,4,4,2,4,4,4,2,1,3,4,3,1
13977,4,4,4,4,4,4,4,4,4,3,1,1,1,4,3,3,4,3,1
13978,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13980,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13982,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13983,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13987,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13992,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4
13993,4,4,4,4,4,4,4,4,4,3,1,4,1,3,3,4,4,4,4
13994,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13995,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,4,3,4,4
13996,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
13997,4,4,4,4,4,4,4,4,4,3,1,4,4,4,3,3,4,4,4
13999,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,4
14001,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14003,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14008,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14010,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14012,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14013,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3,3,3,3,4
14014,4,4,4,4,4,4,4,4,4,3,1,2,1,1,3,4,4,4,4
14015,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14016,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14017,4,4,4,4,4,4,4,4,4,3,1,1,4,1,2,4,3,3,1
14018,4,4,4,4,4,4,4,4,4,3,1,4,4,2,3,4,4,4,4
14019,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14020,4,4,4,4,4,4,4,4,4,3,4,1,1,2,3,3,3,2,4
14032,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14035,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14036,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4
14038,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14039,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14041,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14046,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14048,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14050,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14052,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14053,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14054,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14055,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4
14056,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14058,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
14059,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4
14066,4,4,4,4,4,4,4,4,4,4,3,1,1,1,4,4,4,4,4
14067,4,4,4,4,4,4,4,4,4,4,3,1,1,1,3,3,1,1,2
14068,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4
14070,4,4,4,4,4,4,4,4,4,4,3,1,1,1,3,3,4,3,1
14071,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,3,3,4
14075,4,4,4,4,4,4,4,4,4,4,3,1,1,1,3,3,4,4,1
14078,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4
14079,4,4,4,4,4,4,4,4,4,4,3,4,1,3,3,3,3,3,2
14080,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,4,4,4
14081,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4
14083,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,1
14084,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14091,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,1
14093,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14094,4,4,4,4,4,4,4,4,4,4,3,3,1,2,3,3,3,3,2
14096,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,3,2,3,2
14098,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14100,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14101,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4
14106,4,4,4,4,4,4,4,4,4,4,3,1,1,4,1,3,3,4,2
14108,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4,4
14117,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,1,4
14120,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14122,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4
14124,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,4,4,4,4
14125,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14128,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,1,4,2,4
14131,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,1
14133,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,1
14134,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14137,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
14143,4,4,4,4,4,4,4,4,4,4,3,1,1,3,3,3,3,4,2
14145,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,3,1
14146,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14151,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14154,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14156,4,4,4,4,4,4,4,4,4,4,2,4,4,1,1,1,2,4,4
14158,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14159,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4
14160,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14161,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4
14162,4,4,4,4,4,4,4,4,4,4,2,2,3,3,1,2,1,4,4
14163,4,4,4,4,4,4,4,4,4,4,2,4,1,1,1,2,4,4,4
14164,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14170,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14171,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1,4,4,1,2
14174,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,4
14176,4,4,4,4,4,4,4,4,4,4,1,2,2,4,1,4,4,4,4
14181,4,4,4,4,4,4,4,4,4,4,1,2,1,4,1,2,1,4,4
14183,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14184,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14186,4,4,4,4,4,4,4,4,4,4,2,1,2,4,4,4,4,4,4
14189,4,4,4,4,4,4,4,4,4,4,2,1,4,1,1,2,1,1,2
14190,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14191,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14196,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14199,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14203,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14206,4,4,4,4,4,4,4,4,4,4,2,2,1,4,4,4,4,4,4
14212,4,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,2,4,2
14213,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14215,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4
14216,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14219,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14221,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14222,4,4,4,4,4,4,4,4,4,4,2,2,1,3,2,1,4,4,4
14223,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14225,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14226,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4
14228,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4
14229,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
14242,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4
14506,4,4,4,4,4,4,4,4,4,4,4,1,4,3,2,3,3,3,4
14507,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,4,4,4
14509,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4
14510,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14511,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14512,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4
14513,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,4,4
14514,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,2,2,3,4
14515,4,4,4,4,4,4,4,4,4,4,4,1,1,2,3,2,1,4,1
14516,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14517,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,3,1
14518,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,4
14519,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14520,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14523,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4
14524,4,4,4,4,4,4,4,4,4,4,4,1,1,1,3,3,3,3,1
14528,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14530,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,4,4
14531,4,4,4,4,4,4,4,4,4,4,4,1,4,3,3,3,2,3,4
14532,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4
14535,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4
14539,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,4,4,4,4
14540,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4
14543,4,4,4,4,4,4,4,4,4,4,4,1,4,3,3,3,3,1,1
14544,4,4,4,4,4,4,4,4,4,4,4,1,4,3,2,4,4,4,4
14545,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14547,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,4,4,4,4
14554,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14556,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14557,4,4,4,4,4,4,4,4,4,4,4,1,1,3,2,4,4,4,4
14559,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,1
14611,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14614,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4
14616,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14617,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,4,4
14618,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,2,3,3,4
14619,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14621,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14622,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4
14637,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,3,3,3,1
14639,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14640,4,4,4,4,4,4,4,4,4,4,4,3,1,1,4,1,1,4,4
14645,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4
14647,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4
14649,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,2,3,3,1
14651,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4
14652,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14653,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4
14654,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,1,1
14656,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,4
14657,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,4,4
14658,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14660,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14661,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14662,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14667,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14668,4,4,4,4,4,4,4,4,4,4,4,3,4,1,1,2,2,3,4
14669,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14671,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4
14673,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14678,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14682,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,3,4
14683,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4
14684,4,4,4,4,4,4,4,4,4,4,4,3,1,1,4,1,4,4,4
14685,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14686,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,2,3,2,1
14687,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14688,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14690,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14693,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14694,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,2,4,1
14695,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14699,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,2,2,1,4
14701,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2,2,1,4
14702,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14704,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14706,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14708,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14711,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14713,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4
14720,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,3,3,3,1
14722,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14729,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14731,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14732,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
14733,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4
14734,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14736,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14738,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14740,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,2,4,4
14743,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4
14745,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4
14748,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14749,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4
14756,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14759,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,2,3,4,4
14761,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14766,4,4,4,4,4,4,4,4,4,4,4,2,1,3,3,3,2,1,2
14767,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14768,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14774,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14775,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14777,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,1,4
14779,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4
14782,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14783,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4
14784,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14785,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4
14789,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14790,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,4
14791,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,4,4,4
14792,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,2,3,3,1
14793,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14795,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1,3,3,4
14796,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4
14798,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14800,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14803,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4
14806,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
14807,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,4,4,1
14808,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,1,4,4,4
15163,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4,4
15165,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4
15166,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4
15167,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4
15169,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15170,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15171,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4
15176,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,1,1
15177,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4,4
15178,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15179,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4
15182,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,3,4
15184,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15186,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4
15187,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15188,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15189,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15194,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4
15197,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
15202,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,1,4
15205,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
